OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,LMP_PRC
2018-06-10,13,12,2018-06-10T19:55:00-00:00,2018-06-10T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-4.04003
2018-06-10,14,12,2018-06-10T20:55:00-00:00,2018-06-10T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-3.99371
2018-06-10,15,12,2018-06-10T21:55:00-00:00,2018-06-10T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-15.30114
2018-06-10,16,12,2018-06-10T22:55:00-00:00,2018-06-10T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-3.98216
2018-06-10,17,12,2018-06-10T23:55:00-00:00,2018-06-11T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,11.40253
2018-06-10,18,12,2018-06-11T00:55:00-00:00,2018-06-11T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.45454
2018-06-10,19,12,2018-06-11T01:55:00-00:00,2018-06-11T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,955.621
2018-06-10,20,12,2018-06-11T02:55:00-00:00,2018-06-11T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,55.89611
2018-06-10,21,12,2018-06-11T03:55:00-00:00,2018-06-11T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.66352
2018-06-10,22,12,2018-06-11T04:55:00-00:00,2018-06-11T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,15.43323
2018-06-10,23,12,2018-06-11T05:55:00-00:00,2018-06-11T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,13.14912
2018-06-10,24,12,2018-06-11T06:55:00-00:00,2018-06-11T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,11.47313
2018-06-11,1,12,2018-06-11T07:55:00-00:00,2018-06-11T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,12.64261
2018-06-11,2,12,2018-06-11T08:55:00-00:00,2018-06-11T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,13.56224
2018-06-11,3,12,2018-06-11T09:55:00-00:00,2018-06-11T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,14.0385
2018-06-11,4,12,2018-06-11T10:55:00-00:00,2018-06-11T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,13.33309
2018-06-11,5,12,2018-06-11T11:55:00-00:00,2018-06-11T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.41679
2018-06-11,6,12,2018-06-11T12:55:00-00:00,2018-06-11T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.55266
2018-06-11,7,12,2018-06-11T13:55:00-00:00,2018-06-11T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.0096
2018-06-11,8,12,2018-06-11T14:55:00-00:00,2018-06-11T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,14.40471
2018-06-11,9,12,2018-06-11T15:55:00-00:00,2018-06-11T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.0899
2018-06-11,10,12,2018-06-11T16:55:00-00:00,2018-06-11T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.07953
2018-06-11,11,12,2018-06-11T17:55:00-00:00,2018-06-11T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.85378
2018-06-11,12,12,2018-06-11T18:55:00-00:00,2018-06-11T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,16.1899
2018-06-11,13,12,2018-06-11T19:55:00-00:00,2018-06-11T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.6699
2018-06-11,14,12,2018-06-11T20:55:00-00:00,2018-06-11T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.75
2018-06-11,15,12,2018-06-11T21:55:00-00:00,2018-06-11T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.333
2018-06-11,16,12,2018-06-11T22:55:00-00:00,2018-06-11T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.00548
2018-06-11,17,12,2018-06-11T23:55:00-00:00,2018-06-12T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.56652
2018-06-11,18,12,2018-06-12T00:55:00-00:00,2018-06-12T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.5179
2018-06-11,19,12,2018-06-12T01:55:00-00:00,2018-06-12T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,138.15573
2018-06-11,20,12,2018-06-12T02:55:00-00:00,2018-06-12T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,38.54591
2018-06-11,21,12,2018-06-12T03:55:00-00:00,2018-06-12T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.2877
2018-06-11,22,12,2018-06-12T04:55:00-00:00,2018-06-12T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,14.59322
2018-06-11,23,12,2018-06-12T05:55:00-00:00,2018-06-12T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,16.8801
2018-06-11,24,12,2018-06-12T06:55:00-00:00,2018-06-12T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,16.4401
2018-06-12,1,12,2018-06-12T07:55:00-00:00,2018-06-12T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.77173
2018-06-12,2,12,2018-06-12T08:55:00-00:00,2018-06-12T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.92816
2018-06-12,3,12,2018-06-12T09:55:00-00:00,2018-06-12T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.01963
2018-06-12,4,12,2018-06-12T10:55:00-00:00,2018-06-12T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.24449
2018-06-12,5,12,2018-06-12T11:55:00-00:00,2018-06-12T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,35.51343
2018-06-12,6,12,2018-06-12T12:55:00-00:00,2018-06-12T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,48.75365
2018-06-12,7,12,2018-06-12T13:55:00-00:00,2018-06-12T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.12121
2018-06-12,8,12,2018-06-12T14:55:00-00:00,2018-06-12T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,15.85996
2018-06-12,9,12,2018-06-12T15:55:00-00:00,2018-06-12T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,16.42878
2018-06-12,10,12,2018-06-12T16:55:00-00:00,2018-06-12T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.21061
2018-06-12,11,12,2018-06-12T17:55:00-00:00,2018-06-12T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,17.7213
2018-06-12,12,12,2018-06-12T18:55:00-00:00,2018-06-12T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.56328
2018-06-12,13,12,2018-06-12T19:55:00-00:00,2018-06-12T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.94368
2018-06-12,14,12,2018-06-12T20:55:00-00:00,2018-06-12T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.55814
2018-06-12,15,12,2018-06-12T21:55:00-00:00,2018-06-12T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.47267
2018-06-12,16,12,2018-06-12T22:55:00-00:00,2018-06-12T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.05019
2018-06-12,17,12,2018-06-12T23:55:00-00:00,2018-06-13T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.97645
2018-06-12,18,12,2018-06-13T00:55:00-00:00,2018-06-13T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.79853
2018-06-12,20,1,2018-06-13T02:00:00-00:00,2018-06-13T02:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.19302
2018-06-12,20,12,2018-06-13T02:55:00-00:00,2018-06-13T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,43.122
2018-06-12,22,1,2018-06-13T04:00:00-00:00,2018-06-13T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.90537
2018-06-12,22,12,2018-06-13T04:55:00-00:00,2018-06-13T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.31375
2018-06-12,23,12,2018-06-13T05:55:00-00:00,2018-06-13T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.80901
2018-06-12,24,12,2018-06-13T06:55:00-00:00,2018-06-13T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.99891
2018-06-13,1,12,2018-06-13T07:55:00-00:00,2018-06-13T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.84875
2018-06-13,2,12,2018-06-13T08:55:00-00:00,2018-06-13T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.01848
2018-06-13,3,12,2018-06-13T09:55:00-00:00,2018-06-13T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.3217
2018-06-13,5,1,2018-06-13T11:00:00-00:00,2018-06-13T11:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.87967
2018-06-13,5,12,2018-06-13T11:55:00-00:00,2018-06-13T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.04182
2018-06-13,6,12,2018-06-13T12:55:00-00:00,2018-06-13T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.10856
2018-06-13,8,1,2018-06-13T14:00:00-00:00,2018-06-13T14:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.72229
2018-06-13,9,1,2018-06-13T15:00:00-00:00,2018-06-13T15:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.869
2018-06-13,9,12,2018-06-13T15:55:00-00:00,2018-06-13T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.73906
2018-06-13,10,12,2018-06-13T16:55:00-00:00,2018-06-13T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.98397
2018-06-13,11,12,2018-06-13T17:55:00-00:00,2018-06-13T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.94945
2018-06-13,12,12,2018-06-13T18:55:00-00:00,2018-06-13T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.33945
2018-06-13,13,12,2018-06-13T19:55:00-00:00,2018-06-13T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.73987
2018-06-13,14,12,2018-06-13T20:55:00-00:00,2018-06-13T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.95655
2018-06-13,15,12,2018-06-13T21:55:00-00:00,2018-06-13T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.93152
2018-06-13,16,12,2018-06-13T22:55:00-00:00,2018-06-13T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.80612
2018-06-13,17,12,2018-06-13T23:55:00-00:00,2018-06-14T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.63629
2018-06-13,18,12,2018-06-14T00:55:00-00:00,2018-06-14T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.15837
2018-06-13,19,12,2018-06-14T01:55:00-00:00,2018-06-14T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,104.1456
2018-06-13,20,12,2018-06-14T02:55:00-00:00,2018-06-14T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,67.10562
2018-06-13,21,12,2018-06-14T03:55:00-00:00,2018-06-14T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.7386
2018-06-13,22,12,2018-06-14T04:55:00-00:00,2018-06-14T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.51197
2018-06-13,24,1,2018-06-14T06:00:00-00:00,2018-06-14T06:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.76039
2018-06-13,24,12,2018-06-14T06:55:00-00:00,2018-06-14T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.97989
2018-06-14,1,12,2018-06-14T07:55:00-00:00,2018-06-14T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.4326
2018-06-14,3,1,2018-06-14T09:00:00-00:00,2018-06-14T09:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.5619
2018-06-14,3,12,2018-06-14T09:55:00-00:00,2018-06-14T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.84316
2018-06-14,4,12,2018-06-14T10:55:00-00:00,2018-06-14T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.70487
2018-06-14,5,12,2018-06-14T11:55:00-00:00,2018-06-14T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.6766
2018-06-14,6,12,2018-06-14T12:55:00-00:00,2018-06-14T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.85096
2018-06-14,8,1,2018-06-14T14:00:00-00:00,2018-06-14T14:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.13704
2018-06-14,8,12,2018-06-14T14:55:00-00:00,2018-06-14T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,15.70348
2018-06-14,9,12,2018-06-14T15:55:00-00:00,2018-06-14T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,17.10396
2018-06-14,10,12,2018-06-14T16:55:00-00:00,2018-06-14T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,16.9698
2018-06-14,11,12,2018-06-14T17:55:00-00:00,2018-06-14T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.84213
2018-06-14,12,12,2018-06-14T18:55:00-00:00,2018-06-14T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.1069
2018-06-14,13,12,2018-06-14T19:55:00-00:00,2018-06-14T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.52795
2018-06-14,14,12,2018-06-14T20:55:00-00:00,2018-06-14T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.61171
2018-06-14,16,1,2018-06-14T22:00:00-00:00,2018-06-14T22:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.5699
2018-06-14,16,12,2018-06-14T22:55:00-00:00,2018-06-14T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.5099
2018-06-14,17,12,2018-06-14T23:55:00-00:00,2018-06-15T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.41993
2018-06-14,19,1,2018-06-15T01:00:00-00:00,2018-06-15T01:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.56893
2018-06-14,19,12,2018-06-15T01:55:00-00:00,2018-06-15T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.56186
2018-06-14,21,1,2018-06-15T03:00:00-00:00,2018-06-15T03:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.94047
2018-06-14,22,1,2018-06-15T04:00:00-00:00,2018-06-15T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.38521
2018-06-14,23,1,2018-06-15T05:00:00-00:00,2018-06-15T05:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.17219
2018-06-14,24,1,2018-06-15T06:00:00-00:00,2018-06-15T06:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.79751
2018-06-14,24,12,2018-06-15T06:55:00-00:00,2018-06-15T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.49005
2018-06-15,2,1,2018-06-15T08:00:00-00:00,2018-06-15T08:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.01128
2018-06-15,2,12,2018-06-15T08:55:00-00:00,2018-06-15T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.10744
2018-06-15,4,1,2018-06-15T10:00:00-00:00,2018-06-15T10:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.09234
2018-06-15,4,12,2018-06-15T10:55:00-00:00,2018-06-15T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.94101
2018-06-15,5,12,2018-06-15T11:55:00-00:00,2018-06-15T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,40.64594
2018-06-15,6,12,2018-06-15T12:55:00-00:00,2018-06-15T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,43.14479
2018-06-15,7,12,2018-06-15T13:55:00-00:00,2018-06-15T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.23203
2018-06-15,9,1,2018-06-15T15:00:00-00:00,2018-06-15T15:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,46.61546
2018-06-15,9,12,2018-06-15T15:55:00-00:00,2018-06-15T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,47.59204
2018-06-15,11,1,2018-06-15T17:00:00-00:00,2018-06-15T17:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.41669
2018-06-15,12,1,2018-06-15T18:00:00-00:00,2018-06-15T18:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,46.23883
2018-06-15,12,12,2018-06-15T18:55:00-00:00,2018-06-15T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,46.72434
2018-06-15,13,12,2018-06-15T19:55:00-00:00,2018-06-15T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,47.96072
2018-06-15,14,12,2018-06-15T20:55:00-00:00,2018-06-15T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.61453
2018-06-15,16,8,2018-06-15T22:35:00-00:00,2018-06-15T22:40:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,40.68137
2018-06-15,17,8,2018-06-15T23:35:00-00:00,2018-06-15T23:40:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.62918
2018-06-15,17,12,2018-06-15T23:55:00-00:00,2018-06-16T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.79048
2018-06-15,18,12,2018-06-16T00:55:00-00:00,2018-06-16T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.41685
2018-06-15,19,12,2018-06-16T01:55:00-00:00,2018-06-16T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.38585
2018-06-15,20,12,2018-06-16T02:55:00-00:00,2018-06-16T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,55.0422
2018-06-15,21,12,2018-06-16T03:55:00-00:00,2018-06-16T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,35.2855
2018-06-15,22,12,2018-06-16T04:55:00-00:00,2018-06-16T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.06517
2018-06-15,23,12,2018-06-16T05:55:00-00:00,2018-06-16T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.31241
2018-06-15,24,12,2018-06-16T06:55:00-00:00,2018-06-16T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.01123
2018-06-16,1,12,2018-06-16T07:55:00-00:00,2018-06-16T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.70084
2018-06-16,2,8,2018-06-16T08:35:00-00:00,2018-06-16T08:40:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.37295
2018-06-16,2,12,2018-06-16T08:55:00-00:00,2018-06-16T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.83801
2018-06-16,3,12,2018-06-16T09:55:00-00:00,2018-06-16T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.01137
2018-06-16,4,12,2018-06-16T10:55:00-00:00,2018-06-16T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.97866
2018-06-16,5,12,2018-06-16T11:55:00-00:00,2018-06-16T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.66869
2018-06-16,6,12,2018-06-16T12:55:00-00:00,2018-06-16T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.97404
2018-06-16,8,8,2018-06-16T14:35:00-00:00,2018-06-16T14:40:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,14.2067
2018-06-16,8,12,2018-06-16T14:55:00-00:00,2018-06-16T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,13.92322
2018-06-16,9,12,2018-06-16T15:55:00-00:00,2018-06-16T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.69148
2018-06-16,10,12,2018-06-16T16:55:00-00:00,2018-06-16T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.9762
2018-06-16,11,12,2018-06-16T17:55:00-00:00,2018-06-16T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.1799
2018-06-16,12,12,2018-06-16T18:55:00-00:00,2018-06-16T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,12.71336
2018-06-16,13,12,2018-06-16T19:55:00-00:00,2018-06-16T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,11.11665
2018-06-16,14,12,2018-06-16T20:55:00-00:00,2018-06-16T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,12.50439
2018-06-16,15,12,2018-06-16T21:55:00-00:00,2018-06-16T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,13.32076
2018-06-16,16,12,2018-06-16T22:55:00-00:00,2018-06-16T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,10.64164
2018-06-16,17,12,2018-06-16T23:55:00-00:00,2018-06-17T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,17.00445
2018-06-16,18,12,2018-06-17T00:55:00-00:00,2018-06-17T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,17.75482
2018-06-16,19,12,2018-06-17T01:55:00-00:00,2018-06-17T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.97992
2018-06-16,20,12,2018-06-17T02:55:00-00:00,2018-06-17T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.44736
2018-06-16,21,12,2018-06-17T03:55:00-00:00,2018-06-17T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.30967
2018-06-16,22,12,2018-06-17T04:55:00-00:00,2018-06-17T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.51588
2018-06-16,23,12,2018-06-17T05:55:00-00:00,2018-06-17T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.81171
2018-06-16,24,12,2018-06-17T06:55:00-00:00,2018-06-17T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.53901
2018-06-17,1,12,2018-06-17T07:55:00-00:00,2018-06-17T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.75532
2018-06-17,2,12,2018-06-17T08:55:00-00:00,2018-06-17T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.8105
2018-06-17,3,12,2018-06-17T09:55:00-00:00,2018-06-17T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.71981
2018-06-17,4,12,2018-06-17T10:55:00-00:00,2018-06-17T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.796
2018-06-17,5,12,2018-06-17T11:55:00-00:00,2018-06-17T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.74689
2018-06-17,6,12,2018-06-17T12:55:00-00:00,2018-06-17T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.23437
2018-06-17,8,1,2018-06-17T14:00:00-00:00,2018-06-17T14:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,13.45206
2018-06-17,8,12,2018-06-17T14:55:00-00:00,2018-06-17T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,13.14392
2018-06-17,9,12,2018-06-17T15:55:00-00:00,2018-06-17T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.12278
2018-06-17,10,12,2018-06-17T16:55:00-00:00,2018-06-17T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,15.35655
2018-06-17,11,12,2018-06-17T17:55:00-00:00,2018-06-17T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-7.07803
2018-06-17,12,12,2018-06-17T18:55:00-00:00,2018-06-17T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-4.23141
2018-06-17,13,12,2018-06-17T19:55:00-00:00,2018-06-17T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-4.17588
2018-06-17,14,12,2018-06-17T20:55:00-00:00,2018-06-17T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-4.10166
2018-06-17,15,12,2018-06-17T21:55:00-00:00,2018-06-17T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-6.44221
2018-06-17,16,12,2018-06-17T22:55:00-00:00,2018-06-17T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,0
2018-06-17,17,12,2018-06-17T23:55:00-00:00,2018-06-18T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,12.57597
2018-06-17,19,1,2018-06-18T01:00:00-00:00,2018-06-18T01:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,12.10351
2018-06-17,20,1,2018-06-18T02:00:00-00:00,2018-06-18T02:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.84541
2018-06-17,21,1,2018-06-18T03:00:00-00:00,2018-06-18T03:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.04897
2018-06-17,22,1,2018-06-18T04:00:00-00:00,2018-06-18T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.56931
